id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
26694664,4~10人房有電梯WIFI洗衣機-訂兩晚免費寄放行李,159816671,Peter,,中正區,25.048536777149156,121.5144288058759,Entire home/apt,1791,1,1,2018-10-12,0.64,5,48
26694784,2~8人房全新裝潢訂兩晚免費寄放行李,159816671,Peter,,中正區,25.046675902370286,121.51469213286458,Entire home/apt,988,1,0,,,5,64
26704698,林蔭大道巷弄裏的舒適宅/通化夜市/101大樓/木柵動物園,124151458,麗真,,大安區,25.029734436289747,121.54976863133311,Entire home/apt,4507,3,0,,,1,139
26706200,7A!三人房近忠孝復興!特價免清潔費!FB推薦度假心套房taipei 타이페이步行3分鐘忠孝復興,18314267,Iris,,大安區,25.040809300680213,121.54301497085869,Entire home/apt,1297,1,10,2018-11-05,2.75,12,231
26720380,Apartment with infinity pool. door step to MRT,112641748,Gary,,中山區,25.051540573322175,121.53187370307779,Private room,1513,1,21,2018-11-23,5.78,1,228
26726215,【8-11 P】Modern European style(MRT､Baby Supplies),39303086,Jimmy,,松山區,25.050338794679398,121.55963094348455,Entire home/apt,5310,2,18,2018-11-18,3.91,7,300
26731758,Love Taipei Z17愛台北/Luxury/Taipei 101/捷運西門站/入住1-4人,115798819,在家 At Home,,萬華區,25.04260416109872,121.50810579110681,Entire home/apt,1544,1,8,2018-11-11,2.11,64,69
26734059,西門小確幸2-6人房 西門站5分鐘､獨立門戶､24小時熱水､洗衣機､對外窗､電梯~,53501011,Sally,,萬華區,25.043917043484715,121.50718876049183,Entire home/apt,1513,2,12,2018-11-18,3.10,6,328
26745690,Private ensuite room close to Guting MRT(套房鄰近古亭站),44863629,Mark,,中正區,25.024335087122243,121.522809731791,Private room,772,7,1,2018-08-08,0.27,1,0
26746623,SoHo Loft Taipei,20075160,Matt,,萬華區,25.039710437198757,121.50413178897428,Entire home/apt,1605,2,37,2018-11-22,8.22,4,126
26754665,溫馨便利大套房,13396016,Jessica,,中正區,25.02837349066315,121.51823614380179,Private room,1050,1,1,2018-07-29,0.25,2,271
26755551,Self-check in ! 1min MRT R12 - Two quadruple rooms,116184547,Iris,,中山區,25.056525143602933,121.52193613546044,Entire home/apt,3890,1,1,2018-11-11,1,7,134
26760073,S&J 氧氣台北台大酒店式公寓套房 台大/台科大/師大校區. 公館/師大夜市. 公館捷運4號出口,201197498,Shin,,中正區,25.01611876174084,121.5324681989669,Entire home/apt,2068,2,2,2018-10-04,0.50,2,87
26769127,Love Taipei Z48愛台北/Luxury/Taipei 101/捷運西門站/入住1-4人,115798819,在家 At Home,,萬華區,25.04420618141539,121.50822116694114,Entire home/apt,1667,1,16,2018-11-06,3.84,64,44
26771345,可愛的窩 Ximen Hotel (1-4人) 電梯大樓 MRT 10 min Free WiFi,118676296,Catherine & Scott,,萬華區,25.044521572191847,121.50821914376128,Entire home/apt,1297,2,7,2018-11-11,1.64,10,151
26785518,西門套房,4205055,Wooody,,萬華區,25.04117527210452,121.50723237846134,Entire home/apt,957,1,4,2018-10-06,0.94,2,343
26787662,信義99/30秒捷运站/1站抵达101 世贸中心/ 东区信义商圈/近诚品书店大树先生的家临江夜市,66688561,Angel,,大安區,25.03226149497524,121.55188505898563,Entire home/apt,2995,3,9,2018-10-29,2.08,7,73
26788060,"New/ Daan Dist. 2min to MRT , Taipei 101, Eslite",201444322,Yvonne,,大安區,25.04158590728718,121.55496984731332,Entire home/apt,4476,4,2,2018-11-22,0.56,1,336
26788915,高級獨立套房 Taipei101/TWTC Nangang/MRT 3Min-08,171049456,Booking,,南港區,25.053669072974284,121.61763056204981,Private room,1204,2,7,2018-11-19,1.60,2,0
26789932,•特價優惠•台北西門町(大2-4人房) 電梯+大陽台+洗衣機 Ximen MRT,69899382,Maggie,,萬華區,25.046066247175748,121.50668229830843,Entire home/apt,1760,2,10,2018-11-17,2.78,6,155
26790452,西門捷運5分鐘兩房兩廳兩衛浴2~4人房,5168254,Ken,,萬華區,25.0389392436611,121.5068667672665,Entire home/apt,2408,2,0,,,1,158
26791630,07 ZhongShang Station 46C cozy+center 日本語OK,21197260,Chu,,中山區,25.049461679239734,121.52765261703371,Entire home/apt,1204,2,5,2018-11-11,1.17,7,165
26796896,西門捷運步行五分鐘___電梯隨機主題套房3~6人_ 非家庭式,142343291,Cyrus,,萬華區,25.042622123884,121.50423808240419,Entire home/apt,3303,1,1,2018-07-29,0.25,5,167
26798182,4人雙房一廳-最多8人,180666116,丸太,,萬華區,25.042255878715494,121.50603156955923,Entire home/apt,2593,2,7,2018-10-31,1.75,5,140
26798660,CS House Ximen西門 可住1~4人 電梯 獨立進出套房 Free WiFi,118676296,Catherine & Scott,,萬華區,25.044753021873017,121.50642424605181,Entire home/apt,4013,2,0,,,10,151
26809006,02/wooohouse/大稻埕文青小旅行/體驗老台北人生活/大同區/迪化街,11697207,Vivian,,大同區,25.056078678224942,121.50840224682293,Private room,340,2,1,2018-07-21,0.23,3,360
26817718,Cozy double bedroom at Great location!,4961571,小綠,,中正區,25.020584525130094,121.52769675448808,Private room,494,3,2,2018-08-23,0.47,4,0
26817932,Rody Land ❤ Free WiFi､near MRT ❤ Taipei､西門站､西門町,68242932,Ivy,,萬華區,25.04206309077691,121.50776406599635,Entire home/apt,1605,2,6,2018-11-13,1.73,13,0
26822298,Comfy Space: 5~10mins 行天宮MRT with freeWI-FI!,8728403,紹庭,,中山區,25.06527968485014,121.52933826039273,Shared room,1019,1,15,2018-11-04,4.21,1,94
26824985,downtown taipei Forest family room,201733782,Ryan,,大安區,25.043166133574744,121.54741605319218,Private room,1791,1,5,2018-11-25,4.05,3,110
26826171,single bedroom close by night market,4961571,小綠,,大安區,25.02338106576761,121.52530549829291,Private room,370,3,1,2018-08-22,0.31,4,0
26826239,4房4雙人床132平方米中山國小站 4 room 4 beds MRT ZhongShan Elem,22838496,Subwei,,中山區,25.061468760930858,121.52624050741582,Entire home/apt,3705,2,20,2018-11-13,5.22,1,114
26847006,"사랑스러운 집, 너는 그걸 좋아할거야.  Ximending",53501011,Sally,,萬華區,25.044610058373816,121.50526449070779,Entire home/apt,1513,1,7,2018-10-13,1.62,6,325
26854375,17A dimension 4min ShiPai Station捷運石牌旁 三房一廳休閑房4-5人,168989647,Jordan,,北投區,25.11689185879283,121.51423761900337,Entire home/apt,2408,1,14,2018-11-12,3.47,3,135
26878721,現代藝術普普風,200360293,詩華,,中山區,25.06167071833396,121.52517278600232,Private room,1420,3,3,2018-10-02,0.80,2,20
26881500,Mono'tel Hostel MRT Shilin Station exit 1,33457060,Jacky,,士林區,25.088030648559783,121.52751635184131,Shared room,587,1,10,2018-09-23,2.44,8,361
26882339,Classy APT in BEST AREA of TAIPEI!,6513411,Tom,,大安區,25.043768491042847,121.54374273935427,Entire home/apt,1389,2,5,2018-11-09,1.15,16,142
26883606,service apartment-南歐風情摩登寶格麗 Taipei Station,202212778,Sunny,,大同區,25.04877958942877,121.5174507565532,Entire home/apt,3056,1,9,2018-11-21,2.41,13,285
26886911,service apartment-法式情調 時尚空間 Taipei Station,202212778,Sunny,,大同區,25.049681390441087,121.51920668494739,Entire home/apt,3056,1,5,2018-11-10,1.55,13,284
26891316,*Early check in 可提早入住* 2人電梯小套房~逛街/美食/捷運3~5min,190404186,Lu,,萬華區,25.040975889806873,121.50360052907054,Entire home/apt,957,1,18,2018-11-18,4.22,3,194
26904834,City central # Little apartment # H,202418519,Hsing,,大安區,25.033504451504623,121.52801259434452,Entire home/apt,2161,1,4,2018-11-17,1.19,1,344
26906122,"Ensuite, Private Bathroom, Quiet + Spacious!",6590426,Charles,,文山區,25.000336778488624,121.5363779063886,Private room,710,2,0,,,3,20
26913908,西門町ZACKERY,144090516,Zack,,萬華區,25.04280797893184,121.50496044596991,Private room,988,1,12,2018-10-02,3.67,1,24
26916542,西門町清新公寓 CS House Ximen 1~6人 - MRT 5 min Free WiFi,118676296,Catherine & Scott,,萬華區,25.043569036243245,121.50732258880778,Entire home/apt,1605,2,11,2018-11-24,2.73,10,144
26918153,Family room for four people MRT Shilin Station,33457060,Jacky,,士林區,25.088331802892583,121.52824872722367,Private room,2377,1,0,,,8,361
26919314,Two Clean & Safe Rooms w Social Open Kitchen,202542624,Taipei Viking,,松山區,25.05666735547491,121.55416670792236,Private room,1513,2,1,2018-07-29,0.25,3,356
26921067,歐卜-兩層公寓(8-14 persons),7125178,Dora,,萬華區,25.040891805082104,121.50425550225347,Entire home/apt,6514,1,2,2018-10-08,0.51,8,272
26921558,歐卜-三層公寓(12-20 persons),7125178,Dora,,萬華區,25.039982686924894,121.50587573155799,Entire home/apt,9015,1,1,2018-08-22,0.31,8,273
26925750,*Bathtub* Near MRT Taipei 101  Xinyi Area設有浴缸的舒適套房,43552736,Lucien,,大安區,25.03480375319742,121.55620679244,Private room,2501,2,16,2018-11-21,4.03,2,130
26926445,"西門雄威~西門MRT出口就到家~4-8P/獨立2大房廚房衛浴,就在最熱鬧的位置",99851179,Treety,,萬華區,25.042838327119203,121.5067768058453,Entire home/apt,5001,2,0,,,5,271
26928449,Japanese style room in a big flat near City Hall,21937755,Elena,,信義區,25.043839430302675,121.56163988120424,Private room,679,2,5,2018-09-27,1.26,1,139
26929099,Love Taipei X20愛台北/Luxury/Taipei 101/捷運西門站/入住1-4人,115798819,在家 At Home,,萬華區,25.043928664933613,121.5063057981266,Entire home/apt,1544,1,16,2018-11-09,3.78,64,57
26932200,"西門商圈•西雅圖4人房雙人特惠
MRT6min獨立房源",105654291,Amanda,,萬華區,25.045429172389966,121.50245500964505,Entire home/apt,1852,2,1,2018-10-19,0.75,12,1
26949966,簡約風商務套房,187864128,Pei-Jen,,中山區,25.056430904335105,121.52834911043769,Private room,988,2,12,2018-11-10,2.95,6,122
26958030,現代簡約和風小套房 近忠孝敦化捷運站/國父紀念館站/松菸文化園區,34255018,Alicia,,大安區,25.044009266453106,121.55175671628147,Entire home/apt,1883,2,9,2018-10-07,2.23,5,59
26959086,service apartment-芬蒂Life 美式新古典Taipei Station,202212778,Sunny,,大同區,25.050275648300875,121.51923374861238,Entire home/apt,3056,1,5,2018-10-27,1.55,13,284
26962185,"#707-台北市大安區,東區SOGO,忠孝復興,商務房可,可住2~4人,獨立衛浴, 24H夜入享優惠",202756457,Kenny,,大安區,25.04421515162041,121.54382981613155,Private room,1605,2,3,2018-11-19,0.89,4,76
26962318,101 Vhouse(1)-6mins to 101,134782916,Vincent,,信義區,25.031220899705655,121.55833277240164,Entire home/apt,1852,1,19,2018-11-16,5.53,5,317
26962723,101 Vhouse(2)-6mins to 101,134782916,Vincent,,信義區,25.031900258739675,121.5587261352718,Entire home/apt,1544,1,8,2018-10-14,2.55,5,348
26963031,101 Vhouse(3)-6mins to 101,134782916,Vincent,,信義區,25.032069993681084,121.55847022057844,Entire home/apt,1698,1,8,2018-11-04,2.53,5,347
26963169,101 Vhouse(5)-6mins to 101,134782916,Vincent,,信義區,25.031404704756532,121.55975755440177,Entire home/apt,1698,1,11,2018-11-12,3.11,5,354
26963305,101 Vhouse(6)-6mins to 101,134782916,Vincent,,信義區,25.033034746874755,121.55965914158112,Entire home/apt,1852,1,18,2018-11-10,5.68,5,294
26963615,25%OFF士林夜市豪邸2房1廳捷運站3分鐘家庭房**可月租**,161861892,Kevin,,士林區,25.100468139153406,121.52518027386007,Entire home/apt,1791,1,6,2018-11-22,1.57,12,53
26963941,"#705-台北市,大安區,東區,SOGO,忠孝復興,商務房可,可住2人,獨立衛浴, 24H夜入享優惠",202756457,Kenny,,大安區,25.0420999352191,121.54353701932452,Private room,1389,2,3,2018-09-05,0.84,4,78
26966129,MRT捷運西門站,137083101,吾悠,,萬華區,25.04142161618716,121.50682285020822,Entire home/apt,1389,2,0,,,1,76
26967347,Ximen’s Industrial House 5 mins to MRT - III V,21871987,Keyric,,萬華區,25.04347617206089,121.50568339255605,Entire home/apt,1544,2,1,2018-08-30,0.33,6,58
26974031,"MRT,Projection,Party,Family Quality choice",117429091,Chloe & Hades,,大安區,25.043295388598487,121.54015332750126,Entire home/apt,3303,2,7,2018-11-11,1.83,1,323
26975829,"EZ LIVING 201 台北車站､中山商圈､寧夏夜市,獨立客廳及衛浴, 3mins to MRT",15197922,Johnny,,大同區,25.053662669612773,121.51634617461308,Private room,1173,1,33,2018-11-26,7.92,3,152
26975830,"EZ LIVING 202 台北車站､中山商圈､寧夏夜市,獨立衛浴, 3mins to MRT",15197922,Johnny,,大同區,25.053527213452067,121.51672867879333,Private room,803,1,34,2018-11-13,8.43,3,105
26979058,Love Taipei X42愛台北/Luxury/Taipei 101/捷運西門站/入住1-5人,115798819,在家 At Home,,萬華區,25.045027778146192,121.50623441768238,Entire home/apt,1544,1,5,2018-10-05,1.85,64,53
26986417,New Room MRT Shilin & Jiantan Station,33457060,Jacky,,士林區,25.08805580910973,121.5260991915016,Shared room,587,1,9,2018-09-23,2.23,8,176
26986823,後現代雅居 Postmodernism guest room/East area MRT 5mins,201733782,Ryan,,大安區,25.04170020736792,121.54826645570395,Private room,1081,1,8,2018-11-24,2.22,3,63
26986835,J.s™輕寧夏.捷運西門6號出口5分鐘2-3人房.樓下西門町Mrt ximen 6exit 5min,92448004,J.S,,萬華區,25.04233892793469,121.50496783705387,Entire home/apt,1142,1,33,2018-11-22,8.53,10,268
26989385,超方便小套房 near to the MRT and 711,181454804,Joanne,,松山區,25.0465833831575,121.54520776853052,Private room,803,2,1,2018-08-19,0.30,1,0
27006213,HELLO Inn JB - 5 minutes walk to MRT O-10 station,87890901,Alan,,中山區,25.05923835652224,121.52637431243645,Entire home/apt,988,1,15,2018-10-29,3.49,18,242
27010224,New Baby台北西門町4-6人房,203223914,Happy,,萬華區,25.045696804179975,121.50383226063745,Entire home/apt,2192,1,1,2018-07-19,0.23,2,0
27011700,【寄寓-月租套房】南京復興館3B MRT Nanjin Fuxing Monthly Rental,81819518,寄寓-月租套房-短租套房,,中山區,25.049918928340695,121.54227946166,Entire home/apt,741,30,0,,,27,145
27012054,【寄寓-月租套房】忠孝敦化C MRT Zhongxiao Dunhua Monthly Rental,81819518,寄寓-月租套房-短租套房,,大安區,25.043655121860706,121.54876234093874,Entire home/apt,864,30,1,2018-11-11,1,27,95
27012494,【寄寓-月租套房】忠孝敦化D MRT Zhongxiao Dunhua Monthly Rental,81819518,寄寓-月租套房-短租套房,,大安區,25.043721145156947,121.55066672144311,Entire home/apt,988,30,0,,,27,122
27012775,PLACE X Hotel/Taipei101/Xiangshan MRT/3-4ppl,203242452,Candice,,信義區,25.034122082155314,121.56394589968535,Private room,3797,1,0,,,3,175
27012777,PLACE X Hotel/Taipei101/Xiangshan MRT/1-2ppl,203242452,Candice,,信義區,25.03395854745399,121.57365238957973,Private room,1883,1,3,2018-10-28,0.80,3,175
27012780,PLACE X Hotel/Taipei101/Xiangshan MRT/Taipei,203242452,Candice,,信義區,25.033501112823892,121.56984159652961,Private room,1883,1,0,,,3,146
27013064,【寄寓-月租套房】中山國中站E MRT Zhonshan Junior Monthly Rental,81819518,寄寓-月租套房-短租套房,,松山區,25.060531852318,121.54705787248623,Entire home/apt,556,30,0,,,27,100
27013195,台北車站3分鐘機場捷運/TPE MRT 2-5ppl/西門町寧夏夜市中山購物圈/台鐵高鐵台中高雄墾丁,52851224,Yi-An,,中正區,25.046867530241453,121.51743433149014,Entire home/apt,1760,1,32,2018-11-25,7.33,2,132
27015060,"EZ LIVING 203 台北車站､中山商圈､寧夏夜市,獨立客廳兩房衛浴 3mins to MRT",15197922,Johnny,,大同區,25.054396287091166,121.51756487129161,Entire home/apt,1513,1,24,2018-11-17,5.58,3,144
27034576,Big apartment in Da An 10 min to 101 Tower !,203426251,Nick,,大安區,25.033001485396504,121.55451125245685,Entire home/apt,648,37,0,,,1,131
27037791,4~10人房有電梯WIFI洗衣機-訂兩晚免費寄放行李,199588325,Peter,,中正區,25.047143005885463,121.51488484119399,Entire home/apt,1605,1,0,,,6,51
27038088,《清新》電梯免費WIFI洗衣機 近臺北車站西門,199588325,Peter,,中正區,25.047055177344713,121.51304653018127,Entire home/apt,1698,1,0,,,6,54
27038382,2~6人《簡約》電梯免費WIFI洗衣機 近臺北車站西門,199588325,Peter,,中正區,25.047211680159254,121.5135104199829,Entire home/apt,895,1,2,2018-09-30,0.58,6,34
27038582,2~8人《舒適》電梯免費WIFI洗衣機 近臺北車站西門,199588325,Peter,,中正區,25.046577921366634,121.5150106279289,Entire home/apt,988,1,3,2018-11-11,1.38,6,64
27038831,8~20人《團體風》電梯免費WIFI洗衣機 近臺北車站西門,199588325,Peter,,中正區,25.04801018291538,121.5150771796141,Entire home/apt,3087,1,0,,,6,62
27048730,"北投現代工業風硫磺泉小屋,近多處北投名景點,百萬自住等級裝潢全新落成",129213069,Lora,,北投區,25.138896832709708,121.50704108807335,Entire home/apt,2686,1,29,2018-11-25,6.69,1,14
27050007,Entire Apartment/3 rooms-3 mins away from MRT,188834490,Fei,,大安區,25.040639952251897,121.55691583002013,Entire home/apt,4013,1,6,2018-10-21,1.64,4,293
27059493,西門捷運站走路2分鐘~安靜便利獨立套房~cozy queit Ximen MRT walk 2min,72495777,Jay,,萬華區,25.041460283135432,121.50657437806939,Entire home/apt,803,1,4,2018-10-10,1.05,13,175
27070217,Private room w/ bathroom - 3 mins away MRT station,188834490,Fei,,大安區,25.042790234489342,121.55560926225385,Private room,1389,2,12,2018-10-23,2.95,4,305
27070905,Private room w/shared bathroom-3mins away from MRT,188834490,Fei,,大安區,25.04293777275016,121.55695380311465,Private room,988,2,10,2018-11-12,2.50,4,299
27071445,Private room w/ bathroom -3 mins away from mrt,188834490,Fei,,大安區,25.041346969951405,121.5574536044895,Private room,988,2,9,2018-11-11,2.35,4,300
27071918,我家,171742174,冠呈,,中山區,25.049586641032136,121.54277504813824,Private room,803,1,0,,,1,0
27084700,Sensible Taipei 101 View Roof Top,203766985,Chris & Jaz,,信義區,25.02632040847671,121.557303885365,Entire home/apt,1605,1,4,2018-11-12,2.31,1,316
27087165,"全新裝潢,給您最溫暖的家 - 步行至 捷運MRT 3分鐘/Taipei 101 只需5分鐘!",15140843,Andy,,信義區,25.03379976264262,121.57277411673319,Entire home/apt,2593,2,6,2018-11-21,1.58,1,348
27094295,service apartment- 現代中國風 Taipei Station,202212778,Sunny,,大同區,25.04985364845968,121.51831306007648,Entire home/apt,5341,1,3,2018-11-11,1.38,13,278
27096073,北投宜家居公寓式旅店(Taipei Beitou E-Jia Aparthotel),203921655,淑完,,北投區,25.13803709106521,121.50246210164359,Private room,1667,1,8,2018-11-07,2.09,1,82
27098036,service apartment- 時尚普普 混搭新古典 Taipei Station,202212778,Sunny,,大同區,25.049455976260784,121.51800863986406,Entire home/apt,5341,1,5,2018-11-07,2.05,13,290
27100451,Taipei- 新生南路溫馨套房,203956943,Amber,,中正區,25.04084311851752,121.53178941373406,Private room,988,1,0,,,1,0
27110191,"399元起!!捷運站步行3分鐘,近台北車站哦",196344336,奈,,中山區,25.0607726236673,121.5279142805831,Entire home/apt,895,2,2,2018-10-07,0.92,6,84
27110493,"!慶開幕!399元起哦,距離捷運站步行三分鐘,近台北車站",196344336,奈,,中山區,25.061007257487542,121.52788563026435,Entire home/apt,895,2,9,2018-10-10,2.11,6,86
27110719,"慶開幕!!399元起,捷運站步行三分鐘,近台北車站!",196344336,奈,,中山區,25.064265635027617,121.52673194868792,Entire home/apt,895,8,4,2018-11-03,0.99,6,75
27115039,Home,10118029,帝爾,,萬華區,25.01438727761386,121.50644347285703,Shared room,401,30,0,,,1,365
27116059,Love Taipei Z15愛台北/Luxury/Taipei 101/捷運西門站/入住1-4人,115798819,在家 At Home,,萬華區,25.045089233209932,121.50567901829906,Entire home/apt,1544,1,13,2018-11-04,3.20,64,58
27117376,"內湖科學園區(內科)出差舒適宅,歐式風格,舒適沙發,内科100米､近捷運文德站｡",47475738,Kenny,,內湖區,25.07558604934632,121.58093738846561,Entire home/apt,1883,3,2,2018-10-04,0.67,2,79
27119502,後山碑捷運站旁套房SW,102673318,Stanley,,信義區,25.043627457792706,121.58103441396466,Private room,2408,1,0,,,10,83
27123752,"V_BABY@雅典娜雙人(M)Ximen MRT8mins
#商務豪華房
#歐式風",180689547,Vivian,,萬華區,25.039536359098733,121.50375845216266,Private room,2099,1,1,2018-11-18,1,6,180
27124390,Quaint Taiwanese 3BR Home 師大/古亭站Shida/NTNU/Guting,27379855,David,,中正區,25.02466446135742,121.52069200288338,Entire home/apt,2007,2,7,2018-10-22,1.69,4,20
27125956,Cozy Room in Songshan.,98874368,Maxwell,,松山區,25.05712664072579,121.56752017690037,Private room,1111,2,2,2018-08-24,0.49,1,0
27127626,Budget Double Room @ 士林夜市Shilin Market/MRT,81675125,Demetri,,士林區,25.09160772343641,121.52434721867279,Private room,1389,2,1,2018-07-30,0.25,3,3
27128369,SUPER SAVER 二房Private Rooms @士林夜市Shilin Market/MRT,81675125,Demetri,,士林區,25.090937257753932,121.52439827964135,Private room,1605,1,0,,,3,6
27140822,"大房松山火車站捷運站走一分鐘｡近饒河夜市台北101西門町地鐵七個站,廁所乾濕分離,房間安靜可加一床位",28596044,Momo,,松山區,25.049508628739805,121.57446042598254,Entire home/apt,864,1,5,2018-11-02,1.56,8,358
27141601,The Downtown Studio @ 西門 MRT (走路五分鐘),126694252,Robert,,萬華區,25.04434474651557,121.50832860321394,Entire home/apt,957,1,31,2018-11-22,7.38,17,356
27144028,"西門商圈•布拉格4人房雙人特惠
MRT6min獨立房源",105654291,Amanda,,萬華區,25.04498760613008,121.50335989878889,Entire home/apt,1883,2,1,2018-10-19,0.75,12,2
27144769,YOLO TAIPEI FM MRT Taipei main station_5min,16089626,Yolo,,大同區,25.050383637962746,121.51408727237234,Private room,1791,2,0,,,5,41
27147308,YOLO TAIPEI A MRT Taipei main station_5min,16089626,Yolo,,大同區,25.050696757561557,121.51392869031679,Private room,1791,2,0,,,5,37
27148045,YOLO TAIPEI B MRT Taipei main station_5min,16089626,Yolo,,大同區,25.05017681912777,121.51467690737691,Private room,1636,2,4,2018-11-19,1.04,5,36
27148765,YOLO TAIPEI C  MRT Taipei main station_5min,16089626,Yolo,,大同區,25.049784485710855,121.51445313050546,Private room,1513,2,2,2018-11-20,0.54,5,43
27149273,YOLO TAIPEI D MRT Taipei main station_5min,16089626,Yolo,,大同區,25.04990784540506,121.51431993847423,Private room,1358,2,2,2018-11-18,0.52,5,42
27152344,"Laurel House - spacious, near MRT, private access",204425027,Laurel,,中山區,25.05960563997079,121.53361488371836,Entire home/apt,3643,3,6,2018-11-25,2.40,1,64
27154360,Cozy city room 東門 中正紀念堂,19716510,Pin,,信義區,25.033484404011084,121.56637960645308,Private room,988,1,2,2018-10-23,0.86,1,356
27154755,"紅色戀人2-5人,西門町整套房,電梯,明亮,有窗,付費機場接送及包車",204446091,Kk,,萬華區,25.04412457817174,121.50386300154591,Private room,1667,1,2,2018-08-03,0.50,2,164
27161425,連訂優惠7A!特價免清潔費!FB推薦度假心套房taipei 타이페이步行3分鐘忠孝復興,18314267,Iris,,大安區,25.041414669591482,121.54293484465454,Entire home/apt,1081,2,8,2018-11-04,2.45,12,233
27170341,四人雅房(公用衛浴),33267371,Holo,,中正區,25.04673203484128,121.51658432514391,Private room,2192,1,0,,,11,352
27172090,3BR☆ Da'anPark MRT&TPE101&師大附中通化街夜市/S6,196121395,昱棋,,大安區,25.03607822181345,121.53787772400948,Entire home/apt,5186,2,0,,,2,337
27172939,Big Newly Renovated 3 bdrm apt/1 min walk to MRT!,191801924,Anthony,,南港區,25.045633714949954,121.58172758024533,Entire home/apt,4538,2,23,2018-11-25,5.90,1,38
27175484,NEW! Formosa X Japan Design APT! 3min Ximen WiFi,9496512,Izumi,,萬華區,25.04401963916593,121.50640877213833,Entire home/apt,2192,2,9,2018-11-26,4.29,1,37
27176084,❤️ Modern 3 Bed @ most Gorgeous 街 in Taipei ❤️,204639264,Jurgen,,大安區,25.02985586351573,121.53107609188636,Entire home/apt,2964,5,11,2018-11-24,3.00,1,48
27176566,"Superior Double Room,Modern & Cozy.",200978840,Just Sleep,,萬華區,25.045299612751364,121.50819951034813,Private room,2501,1,0,,,5,158
27176647,"Modern Room. Free Breakfast, Wifi. 2 Min to Subway",200978840,Just Sleep,,萬華區,25.044304310984675,121.5062225968551,Private room,2501,1,0,,,5,158
27176692,"Hollywood King/Twin Bed Room,Spacious & Modern",200978840,Just Sleep,,萬華區,25.043794163041273,121.50679493230489,Private room,2902,1,0,,,5,158
27176722,Ximending convenience 3 MRT,52082299,V,,萬華區,25.035373182076963,121.50517197617661,Private room,772,3,2,2018-11-06,0.60,4,82
27176857,"New Room for 3. Free Breakfast, Wifi, Housekeeping",200978840,Just Sleep,,萬華區,25.045995989997397,121.50764203577567,Private room,3705,1,0,,,5,158
27176899,Family Room. Daily Housekeeping. Free Breakfast,200978840,Just Sleep,,萬華區,25.04542476006244,121.50803581547554,Private room,3890,1,0,,,5,158
27178036,Hideout at Ximen 4 minutes walk Ximen MRT,15248190,Jamie,,萬華區,25.043581273686975,121.5068026990189,Entire home/apt,1142,1,12,2018-11-04,2.95,14,47
27178868,"Taipei101毛巢,國父National Dr. Sun Yat-senMemorialHall",30576375,Moid,,信義區,25.03774811230662,121.5587548430347,Entire home/apt,2501,1,30,2018-11-26,8.33,1,204
27179376,舒適溫馨的台北京站花園廣場之飯店式公寓獨立大套房,204657153,Camie,,大同區,25.04924134584588,121.51831735002172,Private room,2501,3,0,,,1,85
27180790,【台北車站 / 西門町步行6分鐘】明亮*心情好雙人旅行套房 臨三捷運站交通便利,172422241,Via Hotel,,中正區,25.042884912221812,121.51261820638133,Private room,2809,1,0,,,5,352
27182906,Designer's home in a lively neighborhood,24466379,Eddie & Amanda,,中山區,25.06086106140099,121.52987745021757,Entire home/apt,4507,2,16,2018-11-12,4.00,2,297
27185281,The park outlook 都市小綠洲 SOGO走路三分鐘,25341728,Ziv,,大安區,25.04343645011959,121.54092694631996,Entire home/apt,2995,1,20,2018-11-19,4.92,2,129
27195460,Freebird Apt Luxury Apt A-8 : 1 min to MRT 新裝潢,7662932,Eric,,中正區,25.042494739810564,121.51035052319318,Entire home/apt,1605,1,14,2018-11-04,3.44,34,46
27198451,S&J台北公館酒店式公寓 台大校區 公館捷運4號出口,201197498,Shin,,中正區,25.01630279893453,121.5318256965862,Entire home/apt,2593,1,0,,,2,23
27206929,Foodies Taipei~ 2 Bedroom @ MRT Dongmen/Great Food,110107126,Luxe Taipei,,中正區,25.035080999465762,121.5282330448253,Entire home/apt,4075,3,0,,,14,26
27207624,Cozy 2 Bedroom Nearby MRT Zhongxiao Fuxing/Dong Qu,110107126,Luxe Taipei,,大安區,25.040686833781237,121.54478150724722,Entire home/apt,4013,3,0,,,14,71
27209775,Elegant 2 bedroom @Old Taipei City Center/MRT 5min,110107126,Luxe Taipei,,萬華區,25.040974137435406,121.50305627757648,Entire home/apt,4168,3,1,2018-10-05,0.56,14,50
27211407,Minimalist 2 Bdrm @Wanhua Taipei Old City Center,110107126,Luxe Taipei,,萬華區,25.038728767227813,121.50242274142477,Entire home/apt,3797,3,0,,,14,57
27212184,Expat Life @Taipei 101/TWTC(28+ days rental only),110107126,Luxe Taipei,,信義區,25.032053416692744,121.5624301947049,Entire home/apt,5403,20,0,,,14,5
27212543,"台北市中心雙捷運 離《中山捷運》走路僅5分鐘
近 台北車站 新光三越 誠品百貨 寧夏夜市 雙連菜市場",202635698,小儀,,大同區,25.055174928419397,121.5190135749576,Private room,1111,2,3,2018-11-16,1.70,1,113
